words	labels	sentence_id
Nombre	O	408
común:	O	408
Árbol	B	408
de	I	408
la	I	408
lluvia,	I	408
samán	O	408
Parecida	O	409
a	O	409
la	O	409
anterior	O	409
es	O	409
Echium	B	409
simplex,	I	409
aunque	O	409
sus	O	409
flores	O	409
son	O	409
de	O	409
color	O	409
blanco	O	409
Zona	O	410
11	O	410
ARENGA	O	410
ENGLERI	O	410
Becc	B	410
Etimología:	O	411
Prunus,	O	411
nombre	O	411
latino	O	411
del	O	411
ciruelo	B	411
silvestre	I	411
Filodios	O	412
lineares,	O	412
estrechamente	O	412
elípticos	O	412
u	O	412
oblanceolados,	O	412
de	O	412
7-12	O	412
cm	O	412
de	O	412
longitud,	O	412
con	O	412
los	O	412
bordes	O	412
resaltados	O	412
Nombre	I	413
común:	O	413
Pino	O	413
de	O	413
pisos,	O	413
pino	O	413
de	O	413
Norfolk	O	413
Lugar	O	413
de	O	413
origen:	O	413
Isla	O	413
de	O	413
Norfolk	O	413
(Australia)	O	413
Etimología:	O	413
Araucaria,	O	413
proviene	O	413
de	O	413
la	O	413
región	O	413
de	O	413
Arauco	O	413
(Chile),	O	413
en	O	413
donde	O	413
se	O	413
descubrió	O	413
la	O	413
primera	O	413
especie	O	413
Familia:	O	414
Fabaceae	O	414
(Leguminosae)	O	414
Nombre	O	414
común:	O	414
Cercis,	O	414
árbol	B	414
del	I	414
amor,	I	414
árbol	O	414
de	O	414
Judas,	O	414
Judas	O	414
tree,	O	414
love	O	414
tree	O	414
Lugar	O	414
de	O	414
origen:	O	414
Sur	O	414
de	O	414
Europa,	O	414
Asia	O	414
Etimología:	O	415
Gleditsia,	O	415
dedicado	O	415
a	O	415
J	O	415
ALGO	O	416
MUY	O	416
NUESTRO	O	416
Todo	O	416
entusiasta	O	416
de	O	416
la	O	416
jardinería	O	416
sabe	O	416
sobradamente	O	416
que	O	416
la	O	416
flora	O	416
canaria	O	416
ha	O	416
proporcionado	O	416
a	O	416
la	O	416
misma	O	416
algunas	O	416
especies	O	416
de	O	416
mucha	O	416
difusión,	O	416
principalmente	O	416
en	O	416
jardines	O	416
de	O	416
zonas	O	416
cálidas,	O	416
siendo	O	416
las	O	416
más	O	416
conocidas	O	416
la	O	416
palmera	B	416
canaria	I	416
(Phoenix	O	416
canariensis),	O	416
la	O	416
hiedra	O	416
(Hedera	O	416
canariensis),	O	416
el	O	416
pino	B	416
canario	I	416
(Pinus	O	416
canariensis)	O	416
y	O	416
el	O	416
drago	O	416
(Dracaena	O	416
draco)	O	416
Subclase	O	417
Asteridae	O	417
Orden	O	417
Gentianales	O	417
Familia	O	417
Loganiaceae	O	417
Nuxia	O	417
floribunda	O	417
(1	O	417
foto)	O	417
Familia	O	417
Apocynaceae	O	417
Acokanthera	O	417
oblongifolia	O	417
(4	O	417
fotos)	O	417
Plumeria	B	417
rubra	I	417
(4	O	417
fotos)	O	417
Thevetia	O	417
peruviana	O	417
(2	O	417
fotos)	O	417
Familia	O	417
Oleaceae	O	417
Fraxinus	O	417
angustifolia	O	417
(1	O	417
foto)	O	417
Fraxinus	O	417
excelsior	O	417
(4	O	417
fotos)	O	417
Fraxinus	O	417
ornus	O	417
(2	O	417
fotos)	O	417
Ligustrum	O	417
lucidum	O	417
(3	O	417
fotos)	O	417
Olea	O	417
europaea	O	417
(3	O	417
fotos)	O	417
Osmanthus	O	417
armatus	O	417
(1	O	417
foto)	O	417
Osmanthus	O	417
fragrans	O	417
(1	O	417
foto)	O	417
Osmanthus	O	417
heterophyllus	O	417
(1	O	417
foto)	O	417
Phillyrea	O	417
angustifolia	O	417
(1	O	417
foto)	O	417
Syringa	O	417
vulgaris	O	417
(2	O	417
fotos)	O	417
Orden	O	417
Polemoniales	O	417
Familia	O	417
Solanaceae	O	417
Cyphomandra	B	417
betacea	I	417
(3	O	417
fotos)	O	417
Nicotiana	B	417
glauca	I	417
(3	O	417
fotos)	O	417
Familia	O	417
Boraginaceae	O	417
Cordia	O	417
myxa	O	417
(1	O	417
foto)	O	417
Cordia	O	417
sebestena	O	417
(2	O	417
fotos)	O	417
Ehretia	O	417
dicksonii	O	417
(2	O	417
fotos)	O	417
Ficus	O	417
rubiginosa	O	417
(3	O	417
fotos)	O	417
Ficus	O	417
superba	O	417
(2	O	417
fotos)	O	417
Ficus	O	417
sycomorus	O	417
(2	O	417
fotos)	O	417
Maclura	O	417
pomifera	O	417
(4	O	417
fotos)	O	417
Morus	O	417
alba	O	417
(3	O	417
fotos)	O	417
Familia	O	417
Urticaceae	O	417
Gesnouinia	B	417
arborea	I	417
(1	O	417
foto)	O	417
Orden	O	417
Lamiales	O	417
Familia	O	417
Verbenaceae	O	417
Citharexylum	O	417
spinosum	O	417
(3	O	417
fotos)	O	417
Orden	O	417
Scrophulariales	O	417
Orden	O	417
Violales	O	417
Familia	O	417
Myoporaceae	O	417
Myoporum	O	417
acuminatum	O	417
(3	O	417
fotos)	O	417
Familia	O	417
Flacourtiaceae	O	417
Dovyalis	O	417
caffra	O	417
(2	O	417
fotos)	O	417
Familia	O	417
Scrophulariaceae	O	417
Paulownia	O	417
tomentosa	O	417
(4	O	417
fotos)	O	417
Familia	O	417
Caricaceae	O	417
Carica	B	417
papaya	I	417
(3	O	417
fotos)	O	417
Carica	O	417
quercifolia	O	417
(1	O	417
foto)	O	417
Carica	O	417
x	O	417
heilbornii	O	417
(1	O	417
foto)	O	417
Familia	O	417
Bignoniaceae	O	417
Catalpa	O	417
bignonioides	O	417
(4	O	417
fotos)	O	417
Catalpa	O	417
ovata	O	417
(2	O	417
fotos)	O	417
Crescentia	B	417
cujete	I	417
(2	O	417
fotos)	O	417
Jacaranda	B	417
mimosifolia	I	417
(6	O	417
fotos)	O	417
Kigelia	O	417
africana	O	417
(3	O	417
fotos)	O	417
Markhamia	O	417
lutea	O	417
(2	O	417
fotos)	O	417
Radermachera	O	417
sinica	O	417
(3	O	417
fotos)	O	417
Spathodea	O	417
campanulata	O	417
(3	O	417
fotos)	O	417
Tabebuia	O	417
heptaphylla	O	417
(1	O	417
foto)	O	417
Tabebuia	B	417
rosea	I	417
(2	O	417
fotos)	O	417
Tecoma	O	417
garrocha	O	417
(2	O	417
fotos)	O	417
Tecoma	O	417
x	O	417
smithii	O	417
(2	O	417
fotos)	O	417
Tecoma	B	417
stans	I	417
(3	O	417
fotos)	O	417
Familia	O	417
Bixaceae	O	417
Bixa	O	417
orellana	O	417
(1	O	417
foto)	O	417
Familia	O	417
Tamaricaceae	O	417
Tamarix	O	417
africana	O	417
(1	O	417
foto)	O	417
Tamarix	O	417
gallica	O	417
(1	O	417
foto)	O	417
Tamarix	O	417
boveana	O	417
(1	O	417
foto)	O	417
Tamarix	O	417
chinensis	O	417
(1	O	417
foto)	O	417
Tamarix	O	417
parviflora	O	417
(1	O	417
foto)	O	417
Tamarix	O	417
ramosissima	O	417
(1	O	417
foto)	O	417
Orden	O	417
Salicales	O	417
Familia	O	417
Salicaceae	O	417
Populus	B	417
alba	I	417
(2	O	417
fotos)	O	417
Populus	O	417
x	O	417
canadensis	O	417
(3	O	417
fotos)	O	417
Populus	O	417
x	O	417
canescens	O	417
(2	O	417
fotos)	O	417
Populus	O	417
deltoides	O	417
(1	O	417
foto)	O	417
Populus	O	417
nigra	O	417
(1	O	417
foto)	O	417
Populus	O	417
simonii	O	417
(2	O	417
fotos)	O	417
Populus	O	417
tremula	O	417
Salix	O	417
babylonica	O	417
(3	O	417
fotos)	O	417
Salix	O	417
matsudana	O	417
(2	O	417
fotos)	O	417
Orden	O	417
Rubiales	O	417
Familia	O	417
Rubiaceae	O	417
Hamelia	O	417
patens	O	417
(2	O	417
fotos)	O	417
Morinda	B	417
citrifolia	I	417
(3	O	417
fotos)	O	417
Orden	O	417
Dipsacales	O	417
Familia	O	417
Caprifoliaceae	O	417
Sambucus	O	417
nigra	O	417
(1	O	417
foto)	O	417
CLASE	O	417
LILIOPSIDA	O	417
(Monocotiledoneas)	O	417
III	O	417
Zonas	O	418
9	O	418
a	O	418
11	O	418
RHAPIS	O	418
HUMILIS	O	418
Blume	O	418
Familia:	O	418
Arecaceae	O	418
(Palmae)	O	418
Nombre	O	418
común:	O	418
Palmera	B	418
china	I	418
Familia:	O	419
Aceraceae	O	419
Nombre	O	419
común:	O	419
arce	B	419
de	I	419
Tataria	I	419
Tatarian	O	419
maple	O	419
Lugar	O	419
de	O	419
origen:	O	419
sureste	O	419
de	O	419
Europa	O	419
y	O	419
oeste	O	419
de	O	419
Asia	O	419
Ramillas	O	420
jóvenes	O	420
algo	O	420
pubescentes	O	420
ex	I	421
Becc	O	421
,	B	422
Platanus	I	422
hybrida	I	422
Brot	O	422
Familia:	O	423
Myrtaceae	O	423
Sinónimos:	O	423
Acca	O	423
sellowiana	B	423
(O	I	423
Otras	O	424
en	O	424
cambio,	O	424
como	O	424
Dracaena	O	424
drago	O	424
y	O	424
Cordyline	B	424
australis,	I	424
se	O	424
cultivan	O	424
a	O	424
pleno	O	424
sol	O	424
sin	O	424
ningún	O	424
problema	O	424
Familia:	O	425
Ericaceae	O	425
Nombre	O	425
común:	O	425
Madroño	B	425
canario	I	425
Lugar	O	425
de	O	425
origen:	O	425
Nativo	O	425
de	O	425
las	O	425
Islas	O	425
Canarias	O	425
Etimología:	O	425
Arbutus,	O	425
nombre	O	425
antíguo	O	425
latino	O	425
del	O	425
madroño	O	425
Zona	O	426
7	O	426
Abies	O	426
concolor	O	426
Abies	O	426
x	O	426
masjoani	O	426
Abies	O	426
nordmanniana	O	426
Abies	O	426
pinsapo	O	426
Acacia	O	426
albida	O	426
Acacia	O	426
caven	O	426
Acacia	O	426
cognata	O	426
Acacia	B	426
cyclops	I	426
Acacia	O	426
dealbata	O	426
Acacia	B	426
farnesiana	I	426
Acacia	O	426
karroo	O	426
Acacia	O	426
longifolia	O	426
Acacia	O	426
melanoxylon	O	426
Acacia	O	426
retinodes	O	426
Acacia	O	426
salicina	O	426
Acacia	O	426
saligna	O	426
Acacia	O	426
seyal	O	426
Acacia	O	426
suaveolens	O	426
Acacia	O	426
subulata	O	426
Acacia	O	426
trineura	O	426
Acacia	O	426
verticillata	O	426
Acacia	O	426
xanthophloea	O	426
Acer	O	426
campestre	O	426
Acer	O	426
heldreichii	O	426
Acer	O	426
japonicum	O	426
Acer	O	426
negundo	O	426
Acer	O	426
palmatum	O	426
Acer	O	426
pseudoplatanus	O	426
Acer	O	426
saccharinum	O	426
Acer	O	426
tataricum	O	426
Acer	O	426
truncatum	O	426
Acoelorraphe	O	426
wrightii	O	426
Acokanthera	O	426
oblongifolia	O	426
Aesculus	O	426
hippocastanum	O	426
Aesculus	O	426
indica	O	426
Aesculus	O	426
pavia	O	426
Aesculus	O	426
turbinata	O	426
Aesculus	O	426
x	O	426
carnea	O	426
Afrocarpus	O	426
gracilior	O	426
Agathis	O	426
dammara	O	426
Aglaia	O	426
odorata	O	426
Ailanthus	O	426
altissima	O	426
Alangium	O	426
chinense	O	426
Alangium	O	426
platanifolium	O	426
Albizia	O	426
julibrissin	O	426
Albizia	O	426
lebbeck	O	426
Albizia	O	426
lophantha	O	426
Aleurites	B	426
moluccana	I	426
Allagoptera	O	426
arenaria	O	426
Amelanchier	O	426
canadensis	O	426
Annona	B	426
cherimola	I	426
Apollonias	B	426
barbujana	I	426
Aralia	O	426
elata	O	426
Araucaria	O	426
angustifolia	O	426
Araucaria	O	426
araucana	O	426
Araucaria	O	426
bidwillii	O	426
Araucaria	B	426
heterophylla	I	426
Arbutus	O	426
andrachne	O	426
Arbutus	B	426
canariensis	I	426
Arbutus	O	426
unedo	O	426
Arbutus	O	426
x	O	426
andrachnoides	O	426
Archontophoenix	O	426
alexandrae	O	426
Archontophoenix	O	426
cunningha	O	426
Descripción:	O	427
Especie	O	427
arbórea	O	427
caducifolia	O	427
que	O	427
puede	O	427
llegar	O	427
a	O	427
los	O	427
20-30	O	427
m	O	427
de	O	427
altura	O	427
con	O	427
la	O	427
corteza	O	427
lisa,	O	427
grisácea	O	427
que	O	427
se	O	427
hace	O	427
agrietada	O	427
y	O	427
escamosa	O	427
con	O	427
la	O	427
edad,	O	427
desprendiéndose	O	427
en	O	427
placas	O	427
de	O	427
manera	O	427
parecida	O	427
al	O	427
falso	B	427
plátano	I	427
Zonas	O	428
9	O	428
a	O	428
11	O	428
PHOENIX	B	428
ROEBELENII	B	428
O'Brien	I	428
Familia:	I	428
Arecaceae	O	428
(Palmae)	O	428
Nombre	O	428
común:	O	428
Palmera	O	428
de	O	428
Roebelen	O	428
Lugar	O	428
de	O	428
origen:	O	428
Laos	O	428
Etimología:	O	428
Phoenix	O	428
=	O	428
el	O	428
nombre	O	428
griego	O	428
de	O	428
la	O	428
palmera	B	428
datilera	I	428
Familia:	O	429
Euphorbiaceae	O	429
Nombre	O	429
común:	O	429
Árbol	B	429
candil	I	429
Sinónimos:	O	429
Jatropha	O	429
moluccana	O	429
L	O	429
Espinas	O	430
ramificadas,	O	430
cónicas,	O	430
de	O	430
hasta	O	430
20	O	430
cm	O	430
de	O	430
longitud	O	430
)	O	431
Lindl	O	431
PRUNUS	B	432
CERASUS	I	432
L	O	432
BISMARCKIA	B	433
NOBILIS	I	433
Hildebr	O	433
ACACIA	O	434
XANTHOPHLOEA	O	434
Benth	O	434
Catalpa	O	435
bignonioides	O	435
Catalpa	O	435
ovata	O	435
Crescentia	B	435
cujete	I	435
Especies	O	435
más	O	435
delicadas	O	435
que	O	435
las	O	435
anteriores	O	435
en	O	435
cuanto	O	435
al	O	435
frío	O	435
se	O	435
refiere	O	435
son	O	435
Spathodea	O	435
campanulata	O	435
y	O	435
Tabebuia	O	435
sp	O	435
Familia:	O	436
Rosaceae	O	436
Nombre	O	436
común:	O	436
Manzano	B	436
común	I	436
Lugar	O	436
de	O	436
origen:	O	436
Especie	O	436
oriunda	O	436
de	O	436
las	O	436
regiones	O	436
templadas	O	436
de	O	436
Europa	O	436
y	O	436
del	O	436
Oeste	O	436
de	O	436
Asia	O	436
Nombre	O	437
común:	O	437
Caballera	B	437
de	I	437
palo,	I	437
Picón	O	437
Familia:	O	438
Aquifoliaceae	O	438
Nombre	O	438
común:	O	438
Acebo	B	438
de	I	438
Perny	I	438
Perny	O	438
holly	O	438
Lugar	O	438
de	O	438
origen:	O	438
China	O	438
Ficus	B	439
benjamina	I	439
Ficus	O	439
sagitatta	O	439
Ficus	O	439
binnendykii	O	439
Ficus	O	439
microcarpa	O	439
(F	O	439
,	O	440
Mimosa	O	440
saligna	O	440
Labill	O	440
Don	O	441
Familia:	O	441
Taxodiaceae	O	441
Nombre	O	441
común:	O	441
Cedro	B	441
japonés	I	441
Sugi,	O	441
Japanese	O	441
cedar	O	441
Lugar	O	441
de	O	441
origen:	O	441
China,	O	441
Japón	O	441
Zona	O	442
7	O	442
CHAMAEDOREA	B	442
ELEGANS	I	442
Mart	O	442
No	O	443
resiste	O	443
los	O	443
fríos	O	443
intensos	O	443
Ensete	O	444
ventricosum	O	444
Ravenala	B	444
madagascariensis	I	444
Musa	O	444
x	O	444
paradisiaca	O	444
Del	O	444
género	O	444
Strelitzia	O	444
se	O	444
cultiva	O	444
para	O	444
flor	O	444
cortada	O	444
principalmente	O	444
S	O	444
Familia:	O	445
Boraginaceae	O	445
Nombre	O	445
común:	O	445
Ciruelo	B	445
asirio	I	445
Strelitzia	O	446
nicolai	O	446
Strelitzia	B	446
reginae	I	446
HELICONIACEAS	O	446
Es,	O	446
de	O	446
las	O	446
cuatro,	O	446
la	O	446
familia	O	446
más	O	446
numerosa	O	446
Nombre	O	447
común:	O	447
Eucalipto	B	447
blanco,	I	447
eucalipto	O	447
azul	O	447
Nombre	O	448
común:	O	448
Tuya,	O	448
Biota,	O	448
Árbol	B	448
de	I	448
la	I	448
vida	I	448
Lugar	O	448
de	O	448
origen:	O	448
Su	O	448
área	O	448
natural	O	448
de	O	448
origen	O	448
es	O	448
muy	O	448
extensa,	O	448
desde	O	448
Irán	O	448
hasta	O	448
China	O	448
y	O	448
Corea	O	448
Planta	O	449
arbustiva	O	449
de	O	449
mediana	O	449
talla	O	449
es	O	449
Convolvulus	B	449
floridus,	I	449
que	O	449
en	O	449
cultivo	O	449
nos	O	449
obsequia	O	449
con	O	449
grandes	O	449
inflorescencias	O	449
terminales	O	449
de	O	449
pequeñas	O	449
flores	O	449
blancas	O	449
típicas	O	449
de	O	449
la	O	449
familia	O	449
a	O	449
que	O	449
pertenece	O	449
Gottlieb	O	450
Gleditsch,	O	450
profesor	O	450
de	O	450
Botánica	O	450
en	O	450
Berlín	O	450
en	O	450
el	O	450
siglo	O	450
XVIII	O	450
Descripción:	O	451
Árbol	O	451
que	O	451
puede	O	451
alcanzar	O	451
hasta	O	451
45	O	451
m	O	451
de	O	451
altura	O	451
Zona	O	452
10-11	O	452
SCHINUS	B	452
MOLLE	I	452
L	O	452
Familia:	O	453
Arecaceae	O	453
(Palmae)	O	453
Nombre	O	453
común:	O	453
Latania	B	453
azul	I	453
Familia:	O	454
Myricaceae	O	454
Nombre	O	454
común:	O	454
Árbol	B	454
de	I	454
la	I	454
cera	I	454
Lugar	O	454
de	O	454
origen:	O	454
Estados	O	454
Unidos	O	454
Familia:	O	455
Rosaceae	O	455
Nombre	O	455
común:	O	455
Endrino,	O	455
espino	B	455
negro	I	455
Lugar	O	455
de	O	455
origen:	O	455
Especie	O	455
nativa	O	455
de	O	455
Europa	O	455
y	O	455
Oeste	O	455
de	O	455
Asia	O	455
Etimología:	O	455
Prunus,	O	455
nombre	O	455
latino	O	455
del	O	455
ciruelo	B	455
silvestre	I	455
Familia:	O	456
Cornaceae	O	456
Sinónimos:	B	456
Benthamia	I	456
fragifera	I	456
Lindl	O	456
Familia:	O	457
Urticaceae	O	457
Sinónimos:	O	457
Urtica	B	457
arborea	I	457
L	I	457
Nombre	O	458
común:	O	458
Olmo	B	458
común,	I	458
negrillo	O	458
Zona	O	459
9	O	459
FICUS	O	459
BURKEI	B	459
Miq	I	459
Ficus	B	460
benjamina	I	460
L	O	460
Su	O	461
madera	O	461
es	O	461
muy	O	461
frágil,	O	461
como	O	461
en	O	461
muchas	O	461
otras	O	461
especies	O	461
del	O	461
género,	O	461
por	O	461
lo	O	461
que	O	461
debe	O	461
descargarse	O	461
la	O	461
copa	O	461
mediante	O	461
podas	O	461
en	O	461
las	O	461
zonas	O	461
muy	O	461
ventosas	O	461
para	O	461
evitar	O	461
que	O	461
se	O	461
quiebre	O	461
Agave	B	462
americana	I	462
Agave	O	462
angustifolia	O	462
Agave	O	462
attenuata	O	462
Agave	O	462
ferox	O	462
Koch	O	462
=	O	462
Agave	O	462
salmiana	O	462
Otto	O	462
ex	O	462
Salm-Dyck	O	462
var	O	462
Zona	O	463
11	O	463
CASIMIROA	B	463
EDULIS	I	463
Llave	O	463
&	O	463
Lex	O	463
Descripción:	O	464
Su	O	464
origen	O	464
se	O	464
halla	O	464
en	O	464
la	O	464
finca	O	464
de	O	464
Masjoan,	O	464
situada	O	464
en	O	464
Espinelves,	O	464
en	O	464
el	O	464
centro	O	464
del	O	464
macizo	O	464
del	O	464
Montseny,	O	464
una	O	464
masía	O	464
con	O	464
más	O	464
de	O	464
300	O	464
años	O	464
de	O	464
antigüedad	O	464
De	O	465
interés	O	465
ornamental	O	465
por	O	465
sus	O	465
ramas	O	465
extendidas	O	465
y	O	465
su	O	465
abundante	O	465
follaje	O	465
Cuando	O	466
se	O	466
cultiva	O	466
para	O	466
el	O	466
aprovechamiento	O	466
de	O	466
sus	O	466
frutos	O	466
se	O	466
injerta	O	466
sobre	O	466
Crataegus	B	466
monogyna	I	466
Familia:	O	467
Mimosaceae	O	467
(Leguminosae)	O	467
Sinónimos:	O	467
Albizia	B	467
distachya	I	467
Macbr	O	467
Zona	O	468
8	O	468
TAXUS	B	468
BACCATA	I	468
L	O	468
Cyrtostachys	B	469
lakka	I	469
Becc	O	469
Rhapis	B	470
excelsa	I	470
(Thunb	O	470
y	O	471
norte	O	471
de	O	471
México	O	471
Son	O	472
de	O	472
consistencia	O	472
blanda,	O	472
lo	O	472
que	O	472
las	O	472
diferencia	O	472
de	O	472
las	O	472
de	O	472
Morus	B	472
nigra	I	472
Zonas	O	473
9	O	473
a	O	473
11	O	473
WODYETIA	B	473
BIFURCATA	I	473
A	O	473
Zona	O	474
7	O	474
MORINDA	B	474
CITRIFOLIA	I	474
L	O	474
Hemos	O	475
observado	O	475
dos	O	475
variedades	O	475
o	O	475
formas	O	475
Filodios	O	476
muy	O	476
variables,	O	476
de	O	476
lineares	O	476
a	O	476
anchamente	O	476
lanceolados,	O	476
de	O	476
8-25	O	476
cm	O	476
de	O	476
longitud,	O	476
rectos	O	476
o	O	476
falcados,	O	476
estrechándose	O	476
hacia	O	476
la	O	476
base	O	476
y	O	476
hacia	O	476
la	O	476
punta	O	476
Zona	O	477
10	O	477
TRACHYCARPUS	B	477
FORTUNEI	I	477
(Hook	O	477
Nombre	O	478
común:	O	478
Árbol	B	478
de	I	478
la	I	478
lluvia	I	478
brasileño,	I	478
Quiebra	B	478
hacho	I	478
Brazilian	O	478
rain	O	478
tree	O	478
Lugar	O	478
de	O	478
origen:	O	478
Brasil	O	478
Florece	O	479
en	O	479
Abril-Mayo	O	479
&	I	480
A	O	480
Inflorescencias	O	481
axilares	O	481
Zona	O	482
7	O	482
QUERCUS	B	482
ILEX	I	482
L	O	482
Zona	O	483
7	O	483
a	O	483
9	O	483
Suaveolens	O	484
=	O	484
dulcemente	O	484
perfumada,	O	484
por	O	484
sus	O	484
flores	O	484
Familia:	O	485
Sapindaceae	O	485
Nombre	O	485
común:	O	485
Árbol	B	485
de	I	485
la	I	485
lluvia	I	485
chino	I	485
Familia:	O	486
Juglandaceae	O	486
Nombre	O	486
común:	O	486
Nogal	B	486
blanco	I	486
Butternut,	O	486
white	O	486
walnut,	O	486
oilnut	O	486
Lugar	O	486
de	O	486
origen:	O	486
Especie	O	486
originaria	O	486
del	O	486
este	O	486
de	O	486
América	O	486
del	O	486
Norte	O	486
Nombre	O	487
común:	O	487
banksia	B	487
de	I	487
la	I	487
costa	I	487
coast	O	487
banksia	O	487
Lugar	O	487
de	O	487
origen:	O	487
Planta	O	487
nativa	O	487
de	O	487
zonas	O	487
costeras	O	487
del	O	487
sureste	O	487
y	O	487
este	O	487
de	O	487
Australia,	O	487
con	O	487
dos	O	487
variedades	O	487
además	O	487
de	O	487
la	O	487
forma	O	487
típica	O	487
Cook	O	488
(Palmera	O	488
real	O	488
de	O	488
Puerto	O	488
Rico)	O	488
Roystonea	B	488
oleracea	I	488
(Jacq	O	488
Estípulas	O	489
espinosas	O	489
de	O	489
hasta	O	489
8	O	489
cm	O	489
de	O	489
longitud,	O	489
muy	O	489
agudas	O	489
Watson	I	490
Familia:	B	490
Moraceae	I	490
Nombre	I	490
común:	O	490
higuera	O	490
de	O	490
roca,	O	490
higuera	O	490
del	O	490
desierto	O	490
Rock	O	490
fig	O	490
Lugar	O	490
de	O	490
origen:	O	490
Baja	O	490
California	O	490
Familia:	O	491
Mimosaceae	O	491
(Leguminosae)	O	491
Sinónimos:	O	491
Mimosa	O	491
longifolia	O	491
Andrews	O	491
Nombre	O	491
común:	O	491
Mimosa	B	491
dorada	I	491
de	I	491
Sidney	I	491
Sydney	O	491
golden	O	491
wattle,	O	491
sallow	O	491
wattle	O	491
Lugar	O	491
de	O	491
origen:	O	491
Australia	O	491
Datos	O	492
de	O	492
cultivo:	O	492
Se	O	492
multiplica	O	492
por	O	492
semillas,	O	492
que	O	492
deben	O	492
someterse	O	492
a	O	492
tratamientos	O	492
que	O	492
ablanden	O	492
sus	O	492
cubiertas	O	492
Zona	O	493
7	O	493
CITRUS	B	493
AURANTIFOLIA	I	493
(Christm	O	493
Zona	O	494
11	O	494
JACARANDA	B	494
MIMOSIFOLIA	I	494
D	O	494
Tecoma	O	495
garrocha	O	495
Tecoma	B	495
stans	I	495
Tecoma	O	495
x	O	495
smithii	O	495
Tecomaria	B	495
capensis	I	495
Arbustos	O	495
trepadores	O	495
Nombre	O	496
común:	O	496
Árbol	B	496
del	I	496
pan	I	496
Breadfruit	O	496
Lugar	O	496
de	O	496
origen:	O	496
Árbol	O	496
nativo	O	496
de	O	496
Indonesia	O	496
y	O	496
Nueva	O	496
Guinea,	O	496
y	O	496
hoy	O	496
en	O	496
día	O	496
cultivado	O	496
en	O	496
todos	O	496
los	O	496
trópicos	O	496
Se	O	497
obtiene	O	497
por	O	497
injerto	O	497
Etimología:	O	498
Acacia,	O	498
del	O	498
griego	O	498
akis	O	498
=punta,	O	498
aludiendo	O	498
a	O	498
las	O	498
espinas	O	498
de	O	498
las	O	498
especies	O	498
de	O	498
acacias	O	498
africanas,	O	498
ya	O	498
que	O	498
las	O	498
australianas	O	498
normalmente	O	498
carecen	O	498
de	O	498
ellas	O	498
Bailey	O	499
Nombre	O	499
común:	O	499
Palmera	B	499
ahusada	I	499
Spindle	O	499
Palm	O	499
Lugar	O	499
de	O	499
origen:	O	499
Islas	O	499
Mascareñas	O	499
Etimología:	O	499
Hyophorbe,	O	499
del	O	499
griego	O	499
hys	O	499
=	O	499
cerdo	O	499
y	O	499
phorbe	O	499
=	O	499
alimento,	O	499
en	O	499
referencia	O	499
a	O	499
que	O	499
sus	O	499
frutos	O	499
servían	O	499
de	O	499
alimento	O	499
a	O	499
los	O	499
cerdos	O	499
Nombre	O	500
común:	O	500
Acacia	B	500
amarilla,	I	500
Dividi	O	500
de	O	500
los	O	500
Andes,	O	500
Tara	O	500
Spiny	O	500
holdback	O	500
Lugar	O	500
de	O	500
origen:	O	500
Perú	O	500
Zona	O	501
7	O	501
MALUS	O	501
FLORIBUNDA	O	501
Van	O	501
Houtte	O	501
Familia:	O	501
Rosaceae	O	501
Nombre	O	501
común:	O	501
Manzano	B	501
japonés	I	501
Lugar	O	501
de	O	501
origen:	O	501
Japón	O	501
Nombre	O	502
común:	O	502
Tilo	B	502
de	I	502
hojas	I	502
grandes	I	502
Familia:	O	503
Oleaceae	O	503
Nombre	O	503
común:	O	503
Fresno	B	503
común	I	503
Comprende	O	504
15	O	504
especies	O	504
nativas	O	504
de	O	504
Costa	B	504
Rica,	I	504
Brasil	O	504
Mide	O	505
unos	O	505
5-8	O	505
cm	O	505
de	O	505
longitud	O	505
y	O	505
permanece	O	505
bastante	O	505
tiempo	O	505
en	O	505
el	O	505
árbol	O	505
Zona	O	506
9	O	506
EHRETIA	O	506
DICKSONII	O	506
Hance	O	506
Familia:	O	506
Boraginaceae	O	506
Nombre	O	506
común:	O	506
Ehretia	B	506
de	I	506
hoja	I	506
grande	I	506
Familia:	O	507
Guttiferae	O	507
Nombre	O	507
común:	O	507
Mamey	B	507
de	I	507
Santo	I	507
Domingo	I	507
Santo	O	507
Domingo	O	507
Apricot,	O	507
Mammee	O	507
Apple	O	507
Lugar	O	507
de	O	507
origen:	O	507
Árbol	O	507
al	O	507
parecer	O	507
nativo	O	507
de	O	507
las	O	507
Antillas,	O	507
de	O	507
donde	O	507
se	O	507
ha	O	507
extendido	O	507
a	O	507
la	O	507
América	O	507
tropical	O	507
Nolina	B	508
recurvata	I	508
Doryanthes	O	508
palmeri	O	508
Sansevieria	B	508
trifasciata	I	508
Copyright	O	508
(1998-99)	O	508
José	O	508
Manuel	O	508
Sánchez	O	508
de	O	508
Lorenzo	O	508
Cáceres	O	508
Textos	O	508
y	O	508
fotografías	O	508
propiedad	O	508
del	O	508
autor	O	508
Zona	O	509
10	O	509
Menziesii,	O	510
dedicado	O	510
a	O	510
Archibald	O	510
Menzies	O	510
(1754-1842),	O	510
cirujano	O	510
y	O	510
botánico	O	510
escocés	O	510
que	O	510
participó	O	510
en	O	510
la	O	510
exploración	O	510
de	O	510
la	O	510
zona	O	510
