token_id	words	labels
12	los	O
13	extremos	O
14	de	O
15	las	O
16	ramas	O

1	Son	O
2	de	O
3	color	O
4	rosa	O
5	pálido	O
6	a	O
7	rosa	O
8	fuerte,	O
9	dependiendo	O
10	de	O
11	la	O
12	variedad	O

1	Florece	O
2	en	O
3	Junio-Septiembre	O

1	Legumbre	O
2	de	O
3	7-15	O
4	cm	O
5	de	O
6	longitud,	O
7	plana	O
8	y	O
9	lisa,	O
10	de	O
11	color	O
12	marrón,	O
13	con	O
14	las	O
15	marcas	O
16	de	O
17	las	O
18	semillas	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O
8	que,	O
9	debido	O
10	a	O
11	sus	O
12	cubiertas	O
13	impermeables,	O
14	deben	O
15	ser	O
16	tratadas	O
17	con	O
18	agua	O
19	caliente	O
20	o	O
21	ácido	O
22	sulfúrico	O
23	antes	O
24	de	O
25	su	O
26	siembra	O

1	Soporta	O
2	bastante	O
3	bien	O
4	el	O
5	frío	O
6	intenso	O

1	Hemos	O
2	observado	O
3	dos	O
4	variedades	O
5	o	O
6	formas	O

1	Una	O
2	con	O
3	flores	O
4	rosa-pálido	O
5	y	O
6	ramas	O
7	muy	O
8	colgantes	O
9	y	O
10	otra,	O
11	más	O
12	vigorosa,	O
13	con	O
14	ramas	O
15	más	O
16	erectas	O
17	y	O
18	flores	O
19	de	O
20	color	O
21	rosa	O
22	intenso	O
23	que	O
24	quizás	O
25	se	O
26	trate	O
27	del	O
28	cultivar	O
29	‘Rosea’	O
30	(var	O

1	rosea	O
2	Mouill	O

1	Se	O
2	cultiva	O
3	como	O
4	ejemplar	O
5	aislado	O
6	o	O
7	en	O
8	alineación	O
9	si	O
10	se	O
11	dispone	O
12	de	O
13	espacio	O
14	para	O
15	el	O
16	desarrollo	O
17	aparasolado	O
18	de	O
19	sus	O
20	copas	O

1	Cuando	O
2	está	O
3	en	O
4	plena	O
5	floración	O
6	es	O
7	un	O
8	árbol	O
9	llamativo	O

1	Zona	O
2	9	O
3	a	O
4	11	O

1	ACACIA	O
2	XANTHOPHLOEA	O
3	Benth	O

1	Familia:	O
2	Mimosaceae	O
3	(Leguminosae)	O
4	Nombre	O
5	común:	O
6	Acacia	O
7	de	O
8	corteza	O
9	amarilla	O

1	Lugar	O
2	de	O
3	origen:	O
4	Sudáfrica	O

1	Etimología:	O
2	Acacia,	O
3	del	O
4	griego	O
5	akis	O
6	=punta,	O
7	aludiendo	O
8	a	O
9	las	O
10	espinas	O
11	de	O
12	las	O
13	especies	O
14	de	O
15	acacias	O
16	africanas,	O
17	ya	O
18	que	O
19	las	O
20	australianas	O
21	normalmente	O
22	carecen	O
23	de	O
24	ellas	O

1	Xanthophloea,	O
2	del	O
3	griego	O
4	xantho	O
5	=	O
6	amarillo	O
7	y	O
8	phloios	O
9	=	O
10	corteza,	O
11	por	O
12	la	O
13	característica	O
14	coloración	O
15	de	O
16	su	O
17	tronco	O

1	Descripción:	O
2	Árbol	O
3	caducifolio	O
4	de	O
5	más	O
6	de	O
7	10	O
8	m	O
9	de	O
10	altura	O
11	con	O
12	tronco	O
13	de	O
14	corteza	O
15	lisa,	O
16	amarillenta,	O
17	y	O
18	copa	O
19	más	O
20	o	O
21	menos	O
22	redondeada	O

1	Estípulas	O
2	espinosas	O
3	de	O
4	hasta	O
5	8	O
6	cm	O
7	de	O
8	longitud,	O
9	muy	O
10	agudas	O

1	Hojas	O
2	bipinnadas	O
3	con	O
4	4-7	O
5	pares	O
6	de	O
7	pinnas	O
8	de	O
9	10-17	O
10	pares	O
11	de	O
12	folíolos	O
13	de	O
14	5-7	O
15	mm	O
16	de	O
17	longitud	O

1	Inflorescencias	O
2	solitarias	O
3	o	O
4	en	O
5	pequeños	O
6	grupos	O
7	de	O
8	cabezuelas	O
9	globosas	O
10	de	O
11	color	O
12	amarillo	O
13	dorado	O
14	o	O
15	blanquecino,	O
16	fragantes	O

1	Legumbre	O
2	de	O
3	3-13	O
4	cm	O
5	de	O
6	longitud,	O
7	ligeramente	O
8	curvada,	O
9	con	O
10	las	O
11	semillas	O
12	marcadas	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O

1	Especie	O
2	resistente,	O
3	de	O
4	rápido	O
5	crecimiento,	O
6	que	O
7	agradece	O
8	los	O
9	riegos	O
10	para	O
11	un	O
12	desarrollo	O
13	óptimo	O

1	No	O
2	resiste	O
3	los	O
4	fríos	O
5	intensos	O

1	Zona	O
2	10	O

1	ACACIA	O
2	SUBULATA	O
3	Bonpl	O

1	Familia:	O
2	Mimosaceae	O
3	(Leguminosae)	O
4	Nombre	O
5	común:	O
6	Acacia	B
7	de	I
8	hoja	I
9	de	I
10	punzón	I
11	Awl-leaf	O
12	wattle	O
13	Lugar	O
14	de	O
15	origen:	O
16	Australia	O

1	Etimología:	O
2	Acacia,	O
3	del	O
4	griego	O
5	akis	O
6	=punta,	O
7	aludiendo	O
8	a	O
9	las	O
10	espinas	O
11	de	O
12	las	O
13	especies	O
14	de	O
15	acacias	O
16	africanas,	O
17	ya	O
18	que	O
19	las	O
20	australianas	O
21	normalmente	O
22	carecen	O
23	de	O
24	ellas	O

1	Subulata,	O
2	del	O
3	latín	O
4	subulatus-a-um	O
5	=	O
6	con	O
7	forma	O
8	estrecha	O
9	y	O
10	puntiaguda,	O
11	como	O
12	un	O
13	punzón,	O
14	por	O
15	sus	O
16	filodios	O

1	Descripción:	O
2	Arbusto	O
3	o	O
4	arbolito	O
5	de	O
6	2-3	O
7	m	O
8	de	O
9	altura,	O
10	con	O
11	las	O
12	ramillas	O
13	exteriores	O
14	colgantes	O

1	Ramillas	O
2	angulosas	O

1	Filodios	O
2	estrechamente	O
3	lineares,	O
4	gruesos,	O
5	de	O
6	7-15	O
7	cm	O
8	de	O
9	longitud	O
10	y	O
11	1-2	O
12	mm	O
13	de	O
14	grosor,	O
15	algo	O
16	curvados	O
17	hacia	O
18	el	O
19	ápice,	O
20	agudos	O

1	Inflorescencia	O
2	en	O
3	racimos	O
4	axilares	O
5	con	O
6	flores	O
7	en	O
8	cabezuelas	O
9	globosas	O
10	de	O
11	color	O
12	amarillo	O
13	pálido	O

1	Legumbre	O
2	linear,	O
3	de	O
4	5-13	O
5	cm	O
6	de	O
7	longitud	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O

1	Florece	O
2	en	O
3	abril-junio	O

1	Arbusto	O
2	o	O
3	arbolito	O
4	resistente,	O
5	ideal	O
6	para	O
7	pequeños	O
8	jardines	O
9	en	O
10	zonas	O
11	costeras	O

1	Zona	O
2	9	O

1	ACACIA	O
2	SALICINA	O
3	Lindl	O

1	Familia:	O
2	Mimosaceae	O
3	(Leguminosae)	O
4	Nombre	O
5	común:	O
6	Acacia	O
7	de	O
8	hoja	O
9	de	O
10	sauce	O
11	Bitternut	O
12	hickory,	O
13	swamp	O
14	hickory,	O
15	pignut	O

1	Lugar	O
2	de	O
3	origen:	O
4	Australia	O

1	Etimología:	O
2	Acacia,	O
3	del	O
4	griego	O
5	akis	O
6	=punta,	O
7	aludiendo	O
8	a	O
9	las	O
10	espinas	O
11	de	O
12	las	O
13	especies	O
14	de	O
15	acacias	O
16	africanas,	O
17	ya	O
18	que	O
19	las	O
20	australianas	O
21	normalmente	O
22	carecen	O
23	de	O
24	ellas	O

1	Salicina,	O
2	del	O
3	latín	O
4	salicinus-a-um	O
5	=	O
6	de	O
7	aspecto	O
8	de	O
9	un	O
10	sauce	O
11	(género	O
12	Salix),	O
13	por	O
14	la	O
15	apariencia	O
16	de	O
17	sus	O
18	hojas	O

1	Descripción:	O
2	Arbolito	O
3	de	O
4	5-6	O
5	m	O
6	de	O
7	altura	O
8	con	O
9	follaje	O
10	péndulo	O
11	y	O
12	ramillas	O
13	angulosas	O

1	Tronco	O
2	de	O
3	corteza	O
4	fisurada	O
5	en	O
6	la	O
7	base	O

1	Filodios	O
2	desde	O
3	lineares	O
4	hasta	O
5	oblanceolados,	O
6	de	O
7	4-16	O
8	cm	O
9	de	O
10	longitud	O
11	y	O
12	0,5-2	O
13	cm	O
14	de	O
15	anchura,	O
16	curvados	O
17	o	O
18	falcados,	O
19	con	O
20	el	O
21	ápice	O
22	agudo	O
23	u	O
24	obtuso	O

1	Nervio	O
2	central	O
3	destacado	O

1	Inflorescencias	O
2	axilares	O
3	con	O
4	2-6	O
5	capítulos	O
6	globosos	O
7	de	O
8	color	O
9	amarillo	O
10	pálido	O

1	Flores	O
2	pentámeras	O

1	Legumbre	O
2	linear	O
3	de	O
4	4-12	O
5	cm	O
6	de	O
7	longitud,	O
8	de	O
9	consistencia	O
10	dura,	O
11	con	O
12	los	O
13	márgenes	O
14	engrosados	O
15	y	O
16	generalmente	O
17	sin	O
18	constreñirse	O
19	entre	O
20	las	O
21	semillas	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O

1	Arbolito	O
2	de	O
3	porte	O
4	elegante,	O
5	resistente,	O
6	que	O
7	admite	O
8	la	O
9	sequedad	O
10	y	O
11	toda	O
12	clase	O
13	de	O
14	suelos,	O
15	incluso	O
16	la	O
17	cercanía	O
18	a	O
19	la	O
20	costa	O

1	Zona	O
2	9	O

1	ACACIA	O
2	COGNATA	O
3	Domin	O
4	Familia:	O
5	Mimosaceae	O
6	(Leguminosae)	O
7	Nombre	O
8	común:	O
9	Acacia	O
10	de	O
11	hoja	O
12	estrecha	O
13	Narrow-leaved	O
14	wattle	O
15	Lugar	O
16	de	O
17	origen:	O
18	Australia	O

1	Etimología:	O
2	Acacia,	O
3	del	O
4	griego	O
5	akis	O
6	=punta,	O
7	aludiendo	O
8	a	O
9	las	O
10	espinas	O
11	de	O
12	las	O
13	especies	O
14	de	O
15	acacias	O
16	africanas,	O
17	ya	O
18	que	O
19	las	O
20	australianas	O
21	normalmente	O
22	carecen	O
23	de	O
24	ellas	O

1	Cognata,	O
2	del	O
3	latín	O
4	cognatus-a-um	O
5	=	O
6	estrechamente	O
7	relacionado	O
8	con	O

1	Se	O
2	refiere	O
3	a	O
4	su	O
5	gran	O
6	relación	O
7	con	O
8	otra	O
9	especie	O

1	Descripción:	O
2	Arbolito	O
3	de	O
4	3-6	O
5	m	O
6	de	O
7	altura,	O
8	con	O
9	el	O
10	ramaje	O
11	colgante	O

1	Ramillas	O
2	redondeadas	O
3	con	O
4	pequeñas	O
5	costillas	O
6	resinosas	O

1	Filodios	O
2	estrechamente	O
3	lineares,	O
4	planos,	O
5	de	O
6	410	O
7	cm	O
8	de	O
9	longitud,	O
10	atenuados	O
11	en	O
12	ambos	O
13	extremos,	O
14	con	O
15	37	O
16	nervios	O
17	longitudinales,	O
18	el	O
19	central	O
20	más	O
21	sobresaliente	O

1	Flores	O
2	de	O
3	color	O
4	amarillo	O
5	limón	O
6	en	O
7	cabezuelas	O
8	globosas	O
9	sobre	O
10	delgado	O
11	pedicelo	O

1	Legumbre	O
2	linear	O
3	de	O
4	3-10	O
5	cm	O
6	de	O
7	longitud,	O
8	con	O
9	semillas	O
10	dispuestas	O
11	longitudinalmente	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O

1	Especie	O
2	resistente	O
3	que,	O
4	como	O
5	otras	O
6	acacias	O
7	australianas,	O
8	resiste	O
9	su	O
10	proximidad	O
11	a	O
12	la	O
13	costa	O

1	Su	O
2	follaje	O
3	colgante	O
4	le	O
5	da	O
6	un	O
7	toque	O
8	de	O
9	elegancia	O

1	Zona	O
2	9	O
3	ACACIA	O
4	MELANOXYLON	O
5	R	O

1	Familia:	O
2	Mimosaceae	O
3	(Leguminosae)	O
4	Nombre	O
5	común:	O
6	Acacia	O
7	de	O
8	madera	O
9	negra	O
10	Blackwood	O
11	Lugar	O
12	de	O
13	origen:	O
14	Australia	O

1	Etimología:	O
2	Acacia,	O
3	del	O
4	griego	O
5	akis	O
6	=punta,	O
7	aludiendo	O
8	a	O
9	las	O
10	espinas	O
11	de	O
12	las	O
13	especies	O
14	de	O
15	acacias	O
16	africanas,	O
17	ya	O
18	que	O
19	las	O
20	australianas	O
21	normalmente	O
22	carecen	O
23	de	O
24	ellas	O

1	Melanoxylon,	O
2	del	O
3	griego	O
4	melas,	O
5	que	O
6	significa	O
7	negro	O
8	y	O
9	xylon,	O
10	que	O
11	significa	O
12	madera,	O
13	aludiendo	O
14	al	O
15	color	O
16	negro	O
17	oscuro	O
18	de	O
19	la	O
20	corteza	O

1	Descripción:	O
2	Árbol	O
3	perennifolio	O
4	robusto,	O
5	recto,	O
6	simétrico,	O
7	con	O
8	la	O
9	copa	O
10	densa,	O
11	globosa	O
12	o	O
13	algo	O
14	piramidal,	O
15	que	O
16	alcanza	O
17	10-15	O
18	m	O
19	de	O
20	altura	O

1	Corteza	O
2	gris	O
3	oscura,	O
4	asurcada	O

1	Ramas	O
2	generalmente	O
3	horizontales	O
4	o	O
5	escasamente	O
6	péndulas	O

1	Ramillas	O
2	jóvenes	O
3	algo	O
4	pubescentes	O

1	Filodios	O
2	elípticos,	O
3	lanceolados	O
4	u	O
5	oblanceolados,	O
6	de	O
7	6-14	O
8	cm	O
9	de	O
10	longitud,	O
11	rectos	O
12	o	O
13	curvados,	O
14	a	O
15	veces	O
16	falcados,	O
17	algo	O
18	coriáceos	O

1	Son	O
2	de	O
3	color	O
4	verde	O
5	oscuro,	O
6	con	O
7	3-5	O
8	nervios	O
9	longitudinales	O
10	y	O
11	ápice	O
12	agudo	O
13	u	O
14	obtuso	O

1	En	O
2	los	O
3	ejemplares	O
4	jóvenes	O
5	pueden	O
6	encontrarse	O
7	hojas	O
8	bipinnadas	O
9	junto	O
10	con	O
11	filodios,	O
12	viéndose	O
13	claramente	O
14	la	O
15	transición	O
16	de	O
17	una	O
18	forma	O
19	a	O
20	la	O
21	otra	O

1	Inflorescencias	O
2	en	O
3	racimos	O
4	axilares	O
5	más	O
6	cortos	O
7	que	O
8	los	O
9	filodios	O

1	Capítulos	O
2	globosos	O
3	de	O
4	color	O
5	amarillo	O
6	pálido	O
7	o	O
8	crema	O
9	de	O
10	5-10	O
11	mm	O
12	de	O
13	diámetro	O

1	Florece	O
2	en	O
3	Marzo-Mayo	O

1	Legumbre	O
2	de	O
3	4-12	O
4	cm	O
5	de	O
6	longitud,	O
7	plana,	O
8	curvada,	O
9	algo	O
10	comprimida	O
11	entre	O
12	las	O
13	semillas,	O
14	de	O
15	color	O
16	pardo	O
17	rojizo	O

1	Semillas	O
2	de	O
3	color	O
4	negro	O
5	dispuestas	O
6	en	O
7	posición	O
8	longitudinal	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O

1	Soporta	O
2	bien	O
3	toda	O
4	clase	O
5	de	O
6	suelos,	O
7	aunque	O
8	prefiere	O
9	los	O
10	ligeramente	O
11	ácidos	O

1	Le	O
2	perjudican	O
3	las	O
4	sequías	O
5	veraniegas	O

1	Es	O
2	especie	O
3	forestal	O
4	para	O
5	obtener	O
6	madera	O

1	Se	O
2	utiliza	O
3	como	O
4	ejemplar	O
5	aislado	O
6	o	O
7	formando	O
8	grupos	O

1	También	O
2	es	O
3	especie	O
4	útil	O
5	para	O
6	alineaciones	O
7	por	O
8	su	O
9	porte	O
10	recto	O

1	Zonas	O
2	9	O
3	a	O
4	11	O
5	GLEDITSIA	O
6	TRIACANTHOS	O
7	L	O

1	Familia:	O
2	Caesalpiniaceae	O
3	(Leguminosae)	O
4	Nombre	O
5	común:	O
6	Acacia	O
7	de	O
8	tres	O
9	espinas	O

1	Lugar	O
2	de	O
3	origen:	O
4	Norteamérica	O

1	Etimología:	O
2	Gleditsia,	O
3	dedicado	O
4	a	O
5	J	O

1	Gottlieb	O
2	Gleditsch,	O
3	profesor	O
4	de	O
5	Botánica	O
6	en	O
7	Berlín	O
8	en	O
9	el	O
10	siglo	O
11	XVIII	O

1	Triacanthos,	O
2	proviene	O
3	del	O
4	griego,	O
5	y	O
6	significa	O
7	con	O
8	tres	O
9	espinas,	O
10	debido	O
11	a	O
12	sus	O
13	espinas	O
14	de	O
15	tres	O
16	puntas	O

1	Descripción:	O
2	Árbol	O
3	caducifolio	O
4	de	O
5	20-25	O
6	m	O
7	de	O
8	altura,	O
9	aunque	O
10	a	O
11	veces	O
12	arbusto	O
13	cuando	O
14	crece	O
15	espontáneamente,	O
16	de	O
17	corteza	O
18	resquebrajada	O
19	con	O
20	los	O
21	años	O
22	y	O
23	copa	O
24	amplia	O
25	y	O
26	poco	O
27	densa	O

1	Tronco	O
2	y	O
3	ramas	O
4	cubiertas	O
5	de	O
6	espinas	O
7	ramificadas,	O
8	aunque	O
9	existe	O
10	una	O
11	variedad	O
12	"""inerme"","	O
13	es	O
14	decir,	O
15	sin	O
16	espinas	O

1	Hojas	O
2	pinnadas	O
3	con	O
4	10-15	O
5	pares	O
6	de	O
7	folíolos,	O
8	o	O
9	a	O
10	veces	O
11	bipinnadas,	O
12	con	O
13	4-7	O
14	pares	O
15	de	O
16	pinnas	O

1	Folíolos	O
2	de	O
3	0	O

1	8-2	O
2	cm	O
3	de	O
4	longitud,	O
5	oblongo-lanceolados,	O
6	algo	O
7	aserrados	O
8	en	O
9	el	O
10	borde	O

1	Flores	O
2	de	O
3	color	O
4	verdoso	O
5	dispuestas	O
6	en	O
7	racimos	O
8	axilares	O
9	colgantes,	O
10	son	O
11	pequeñas	O
12	y	O
13	sin	O
14	interés	O
15	ornamental,	O
16	muy	O
17	visitadas	O
18	por	O
19	las	O
20	abejas	O

1	Florece	O
2	en	O
3	Abril-Mayo	O

1	Legumbre	O
2	de	O
3	30-45	O
4	cm	O
5	de	O
6	longitud	O
7	y	O
8	2-3	O
9	cm	O
10	de	O
11	anchura,	O
12	a	O
13	veces	O
14	enroscada,	O
15	negruzca	O
16	en	O
17	la	O
18	madurez,	O
19	persistiendo	O
20	en	O
21	el	O
22	árbol	O
23	durante	O
24	bastante	O
25	tiempo,	O
26	lo	O
27	que	O
28	llama	O
29	la	O
30	atención	O

1	Semillas	O
2	en	O
3	número	O
4	de	O
5	1520,	O
6	de	O
7	0	O

1	8-1	O
2	cm	O
3	de	O
4	longitud,	O
5	de	O
6	color	O
7	marrón,	O
8	muy	O
9	parecidas	O
10	a	O
11	las	O
12	del	O
13	algarrobo	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas,	O
8	que	O
9	deben	O
10	someterse	O
11	a	O
12	tratamientos	O
13	que	O
14	ablanden	O
15	sus	O
16	cubiertas	O

1	Especie	O
2	rústica	O
3	y	O
4	resistente	O
5	al	O
6	frío,	O
7	la	O
8	sequía	O
9	y	O
10	la	O
11	pobreza	O
12	de	O
13	suelos	O

1	Tiene	O
2	crecimiento	O
3	rápido	O
4	y	O
5	admite	O
6	muy	O
7	bien	O
8	la	O
9	poda	O

1	Se	O
2	utiliza	O
3	como	O
4	árbol	O
5	de	O
6	alineación	O
7	o	O
8	como	O
9	ejemplar	O
10	aislado	O

1	Zona	O
2	7	O
3	a	O
4	10	O
5	SOPHORA	O
6	JAPONICA	O
7	L	O

1	Familia:	O
2	Fabaceae	O
3	(Leguminosae)	O
4	Nombre	O
5	común:	O
6	Acacia	O
7	del	O
8	Japón	O
9	Lugar	O
10	de	O
11	origen:	O
12	China,	O
13	Corea	O

1	Etimología:	O
2	Sophora,	O
3	proviene	O
4	de	O
5	su	O
6	nombre	O
7	árabe	O

1	Japonica	O
2	alude	O
3	al	O
4	Japón,	O
5	lugar	O
6	donde	O
7	se	O
8	encontró	O
9	por	O
10	vez	O
11	primera	O
12	y	O
13	donde	O
14	su	O
15	cultivo	O
16	es	O
17	abundante	O

1	Descripción:	O
2	Árbol	O
3	caducifolio	O
4	de	O
5	hasta	O
6	20	O
7	m	O
8	de	O
9	altura	O
10	con	O
11	la	O
12	copa	O
13	ancha	O
14	y	O
15	el	O
16	tronco	O
17	recto,	O
18	con	O
19	la	O
20	corteza	O
21	rugosa,	O
22	fisurada	O
23	y	O
24	oscura	O

1	Hojas	O
2	imparipinnadas,	O
3	de	O
4	15-20	O
5	cm	O
6	de	O
7	longitud	O

1	Poseen	O
2	7-17	O
3	folíolos	O
4	oblongo-ovales,	O
5	puntiagudos,	O
6	de	O
7	5-7	O
8	cm	O
9	de	O
10	longitud,	O
11	de	O
12	color	O
13	verde	O
14	en	O
15	el	O
16	haz	O
17	y	O
18	glaucos	O
19	en	O
20	el	O
21	envés	O

1	Flores	O
2	dispuestas	O
3	en	O
4	anchas	O
5	panículas	O
6	terminales	O

1	Son	O
2	de	O
3	color	O
4	crema,	O
5	pequeñas,	O
6	muy	O
7	visitadas	O
8	por	O
9	las	O
10	abejas	O

1	Florece	O
2	en	O
3	verano,	O
4	en	O
5	Julio-Agosto	O

1	Fruto	O
2	en	O
3	legumbre	O
4	carnosa	O
5	con	O
6	estrangulaciones	O
7	entre	O
8	las	O
9	semillas	O

1	Mide	O
2	unos	O
3	5-8	O
4	cm	O
5	de	O
6	longitud	O
7	y	O
8	permanece	O
9	bastante	O
10	tiempo	O
11	en	O
12	el	O
13	árbol	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas,	O
8	que	O
9	deben	O
10	ser	O
11	puestas	O
12	en	O
13	remojo	O
14	para	O
15	ablandar	O
16	las	O
17	cubiertas	O

1	Especie	O
2	bastante	O
3	rústica	O
4	y	O
5	de	O
6	buena	O
7	sombra	O
8	que	O
9	soporta	O
10	bien	O
11	el	O
12	frío	O
13	y	O
14	el	O
15	calor	O

1	Admite	O
2	diversos	O
3	tipos	O
4	de	O
5	suelos	O
6	y	O
7	tolera	O
8	las	O
9	podas	O
10	fuertes	O

1	Se	O
2	cultiva	O
3	como	O
4	árbol	O
5	de	O
6	alineación	O
7	y	O
8	en	O
9	jardines	O

1	Existe	O
2	una	O
3	variedad	O
4	péndula	O
5	muy	O
6	ornamental,	O
7	de	O
8	menor	O
9	porte	O
10	y	O
11	con	O
12	el	O
13	ramaje	O
14	arqueado	O
15	y	O
16	colgante	O

1	Se	O
2	obtiene	O
3	por	O
4	injerto	O

1	Zona	O
2	7	O
3	ACACIA	O
4	SUAVEOLENS	O
5	(Sm	O

1	)	O
2	Willd	O

1	Familia:	O
2	Mimosaceae	O
3	(Leguminosae)	O
4	Sinónimos:	O
5	Mimosa	O
6	suaveolens	O
7	Sm	O

1	Nombre	O
2	común:	O
3	Acacia	O
4	perfumada	O
5	Sweet	O
6	scented	O
7	wattle	O
8	Lugar	O
9	de	O
10	origen:	O
11	Australia	O

1	Etimología:	O
2	Acacia,	O
3	del	O
4	griego	O
5	akis	O
6	=punta,	O
7	aludiendo	O
8	a	O
9	las	O
10	espinas	O
11	de	O
12	las	O
13	especies	O
14	de	O
15	acacias	O
16	africanas,	O
17	ya	O
18	que	O
19	las	O
20	australianas	O
21	normalmente	O
22	carecen	O
23	de	O
24	ellas	O

1	Suaveolens	O
2	=	O
3	dulcemente	O
4	perfumada,	O
5	por	O
6	sus	O
7	flores	O

1	Descripción:	O
2	Arbusto	O
3	o	O
4	arbolito	O
5	de	O
6	1-3	O
7	m	O
8	de	O
9	altura,	O
10	glauco,	O
11	con	O
12	ramillas	O
13	angulosas	O

1	Filodios	O
2	lineares,	O
3	estrechamente	O
4	elípticos	O
5	u	O
6	oblanceolados,	O
7	de	O
8	7-12	O
9	cm	O
10	de	O
11	longitud,	O
12	con	O
13	los	O
14	bordes	O
15	resaltados	O

1	Ápice	O
2	obtuso,	O
3	con	O
4	un	O
5	mucrón	O

1	Nervio	O
2	central	O
3	destacado	O

1	Inflorescencias	O
2	con	O
3	610	O
4	flores	O
5	en	O
6	cabezuelas	O
7	globosas	O
8	de	O
9	color	O
10	amarillo	O
11	limón,	O
12	de	O
13	5-8	O
14	mm	O
15	de	O
16	diámetro	O

1	Legumbre	O
2	oblonga	O
3	de	O
4	2-4	O
5	cm	O
6	de	O
7	longitud,	O
8	de	O
9	color	O
10	glauco	O
11	o	O
12	azulado,	O
13	con	O
14	los	O
15	márgenes	O
16	engrosados	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O

1	Especie	O
2	resistente	O
3	ideal	O
4	para	O
5	pequeños	O
6	jardines	O
7	cerca	O
8	de	O
9	la	O
10	costa	O
11	por	O
12	sus	O
13	resistencia	O
14	a	O
15	la	O
16	sal	O

1	Zona	O
2	9	O

1	ACACIA	O
2	RETINODES	O
3	Schltdl	O

1	Familia:	O
2	Mimosaceae	O
3	(Leguminosae)	O
4	Sinónimos:	O
5	Acacia	O
6	retinoides	O
7	auct	O

1	,	O
2	Acacia	O
3	floribunda	O
4	auct	O

1	Nombre	O
2	común:	O
3	Acacia	B
4	plateada	I
5	Mimose	O
6	de	O
7	quatre	O
8	saisons,	O
9	wirilda	O
10	Lugar	O
11	de	O
12	origen:	O
13	Australia	O

1	Etimología:	O
2	Acacia,	O
3	del	O
4	griego	O
5	akis	O
6	=punta,	O
7	aludiendo	O
8	a	O
9	las	O
10	espinas	O
11	de	O
12	las	O
13	especies	O
14	de	O
15	acacias	O
16	africanas,	O
17	ya	O
18	que	O
19	las	O
20	australianas	O
21	normalmente	O
22	carecen	O
23	de	O
24	ellas	O

1	Retinodes,	O
2	del	O
3	griego,	O
4	significa	O
5	resinoso,	O
6	quizás	O
7	aludiendo	O
8	a	O
9	la	O
10	goma	O
11	que	O
12	produce	O
13	o	O
14	quizás	O
15	deriva	O
16	del	O
17	latín	O
18	retineo,	O
19	que	O
20	significa	O
21	conservar,	O
22	debido	O
23	a	O
24	que	O
25	tiene	O
26	flores	O
27	durante	O
28	mucho	O
29	tiempo	O

1	Descripción:	O
2	Arbusto	O
3	o	O
4	pequeño	O
5	arbolito	O
6	perennifolio	O
7	de	O
8	ramaje	O
9	erguido,	O
10	no	O
11	colgante,	O
12	y	O
13	copa	O
14	más	O
15	o	O
16	menos	O
17	regular,	O
18	redondeada	O
19	o	O
20	piramidal	O
21	y	O
22	ramillas	O
23	de	O
24	color	O
25	marrón	O
26	rojizo	O

1	Corteza	O
2	del	O
3	tronco	O
4	lisa	O
5	y	O
6	grisácea	O

1	Filodios	O
2	linear-lanceolados,	O
3	de	O
4	8-20	O
5	cm	O
6	de	O
7	longitud	O
8	y	O
9	0	O

1	5	O
2	cm	O
3	de	O
4	anchura,	O
5	rectos	O
6	o	O
7	escasamente	O
8	curvados,	O
9	pero	O
10	nunca	O
11	falcados	O
12	como	O
13	en	O
14	otras	O
15	especies	O
16	de	O
17	acacias,	O
18	de	O
19	consistencia	O
20	un	O
21	poco	O
22	dura	O

1	Color	O
2	verde	O
3	claro	O
4	o	O
5	glauco,	O
6	con	O
7	el	O
8	nervio	O
9	central	O
10	marcado	O
11	y	O
12	el	O
13	ápice	O
14	agudo	O
15	u	O
16	obtuso,	O
17	con	O
18	una	O
19	pequeña	O
20	punta	O

1	Inflorescencias	O
2	racemosas	O
3	mucho	O
4	más	O
5	cortas	O
6	que	O
7	los	O
8	filodios,	O
9	con	O
10	6-15	O
11	cabezuelas	O
12	de	O
13	color	O
14	amarillo	O
15	pálido,	O
16	de	O
17	4-6	O
18	mm	O
19	de	O
20	diámetro	O

1	Pedúnculos	O
